feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV66	CycleDaySampling	CycleDaySampling	-1.60384078499928	0.608846877431231	25	22	0.0148263007079253	0.0296526014158505
ASV1	CycleDaySampling	CycleDaySampling	0.468647556701033	0.232508633360329	25	25	0.0556700833440292	0.0556700833440292
