feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV14	Testosterone	Testosterone	0.924380157195822	0.74417878686029	25	17	0.227260867774939	0.376598445786982
ASV66	Testosterone	Testosterone	1.11129167865243	0.849536572396799	25	18	0.204337846734327	0.376598445786982
ASV87	Testosterone	Testosterone	-1.17731796718303	0.83330804414045	25	20	0.171699216032663	0.376598445786982
ASV568	Testosterone	Testosterone	-0.431103796090951	0.365710318245245	25	25	0.251065630524655	0.376598445786982
ASV54	Testosterone	Testosterone	-0.162607028053865	0.307449771455783	25	25	0.602177843766114	0.722613412519337
ASV205	Testosterone	Testosterone	-0.0409533900590658	0.409767267730173	25	24	0.921294704964468	0.921294704964468
